SCENARIO_ID;ARRIVAL_ID;MANEUVER_ID
S012;1;56
S012;6;106
S012;16;114
S012;19;32
S012;29;87
S012;73;121
S012;81;146
S012;83;84
S012;85;77
S012;90;1
S012;91;122
S012;96;109
S012;100;108
S012;103;63
S012;107;74
S012;109;27
S012;110;32
S012;114;7
S012;115;56
S012;116;86
S012;118;85
S012;122;5
S012;125;109
S012;126;114
S012;128;85
S012;129;68
S012;130;68
S012;131;89
S012;132;106
S012;133;101
S012;134;103
S012;135;151
S012;136;134
S012;137;120
S012;138;84
S012;139;53
S012;140;56
S012;141;141
S012;142;60
S012;143;82
S012;144;43
S012;145;151
S012;146;108
S012;147;108
S012;148;85
S012;149;53
S012;151;5
S012;152;51
S012;153;27
S012;154;106
S012;155;64
S012;156;65
S012;157;147
S012;158;58
S012;159;43
S012;160;104
S012;161;143
S012;162;110
S012;163;84
S012;164;146
S012;165;84
S012;166;3
S012;167;54
S012;168;145
S012;169;65
S012;170;101
S012;171;108
S012;172;141
S012;173;3
S012;174;101
S012;175;110
S012;176;60
S012;177;67
S012;178;8
S012;179;67
S012;180;6
S012;181;65
S012;182;106
S012;183;64
S012;184;85
S012;185;42
S012;186;84
S012;187;60
S012;188;5
S012;189;117
S012;190;110
S012;191;84
S012;192;66
S012;193;141
S012;194;86
S012;195;95
S012;196;65
S012;197;86
S012;198;3
S012;199;82
S012;200;110
S012;201;106
S012;202;84
S012;203;58
S012;204;6
S012;205;108
S012;206;135
S012;207;141
S012;208;115
S012;209;95
S012;210;3
S012;212;72
S012;213;20
S012;214;1
S012;215;56
S012;216;107
S012;217;153
S012;218;97
S012;219;10
S012;220;32
S012;221;106
S012;222;84
S012;223;66
S012;224;94
S012;225;110
S012;226;104
S012;227;51
S012;228;43
S012;229;86
S012;230;104
S012;232;108
S012;233;110
S012;234;63
S012;235;27
S012;236;85
S012;237;97
S012;238;3
S012;239;106
S012;240;123
S012;241;54
S012;242;151
S012;243;117
S012;244;43
S012;245;110
S012;246;84
S012;247;27
S012;248;109
S012;249;120
S012;250;108
S012;251;91
S012;252;115
S012;253;68
S012;254;115
S012;257;5
S012;258;63
S012;259;27
S012;260;43
S012;261;147
S012;262;84
S012;263;105
S012;264;110
S012;266;106
S012;268;10
S012;269;92
S012;271;99
S012;272;120
S012;273;63
S012;274;34
S012;275;69
S012;276;65
S012;278;86
S012;280;108
S012;281;66
S012;282;66
S012;283;110
S012;284;93
S012;285;104
S012;286;110
S012;288;74
S012;289;67
S012;290;82
S012;291;72
S012;292;43
S012;293;92
S012;294;151
S012;295;84
S012;296;116
S012;298;63
S012;300;153
S012;301;3
S012;302;84
S012;303;45
S012;304;110
S012;305;48
S012;306;1
S012;307;108
S012;308;143
S012;309;41
S012;310;106
S012;311;109
S012;312;84
S012;313;17
S012;314;86
S012;315;67
S012;316;104
S012;317;108
S012;318;92
S012;319;79
S012;320;97
S012;321;3
S012;322;134
S012;323;68
S012;325;95
S012;326;87
S012;327;65
S012;328;8
S012;329;65
S012;331;121
S012;332;104
S012;333;106
S012;334;151
S012;335;117
S012;336;60
S012;337;65
S012;338;94
S012;340;111
S012;341;86
S012;342;106
S012;343;108
S012;344;45
S012;348;84
S012;350;2
S012;351;151
S012;352;141
S012;353;109
S012;354;84
S012;355;97
S012;356;64
S012;357;86
S012;358;89
S012;359;41
S012;360;63
S012;361;68
S012;362;99
S012;364;6
S012;365;108
S012;366;25
S012;367;86
S012;368;33
S012;369;151
S012;370;143
S012;371;64
S012;372;9
S012;373;110
S012;374;106
S012;375;141
S012;376;110
S012;377;121
S012;378;104
S012;379;51
S012;380;87
S012;381;115
S012;382;79
S012;383;85
S012;384;108
S012;386;3
S012;387;5
S012;389;84
S012;390;8
S012;391;58
S012;392;89
S012;393;145
S012;394;64
S012;396;106
S012;397;84
S012;398;109
S012;399;8
S012;400;123
S012;403;93
S012;404;2
S012;405;153
S012;406;65
S012;407;68
S012;408;72
S012;410;64
S012;411;41
S012;412;84
S012;413;79
S012;414;66
S012;415;92
S012;417;104
S012;418;48
S012;420;108
S012;422;95
S012;423;56
S012;424;110
S012;425;2
S012;426;10
S012;428;51
S012;432;27
S012;434;108
S012;24;27
S012;30;45
S012;38;143
S012;76;89
S012;77;154
S012;80;2
S012;87;110
S012;92;84
S012;98;94
S012;105;140
S012;106;17
S012;108;108
S012;111;104
S012;112;95
S012;113;86
S012;117;65
S012;119;92
S012;121;106
S012;123;3
S012;124;97
S012;127;51
