SCENARIO_ID;ARRIVAL_ID;MANEUVER_ID
S2025;1;56
S2025;6;106
S2025;15;114
S2025;16;27
S2025;19;32
S2025;30;89
S2025;57;114
S2025;73;121
S2025;81;146
S2025;83;84
S2025;85;77
S2025;90;1
S2025;91;122
S2025;96;109
S2025;100;108
S2025;103;63
S2025;107;76
S2025;109;27
S2025;110;32
S2025;114;7
S2025;115;56
S2025;116;86
S2025;118;85
S2025;122;3
S2025;125;107
S2025;126;114
S2025;128;84
S2025;129;68
S2025;130;68
S2025;131;87
S2025;132;108
S2025;133;101
S2025;134;103
S2025;135;141
S2025;136;134
S2025;137;120
S2025;138;85
S2025;139;53
S2025;140;56
S2025;141;23
S2025;142;60
S2025;143;82
S2025;144;147
S2025;145;43
S2025;146;110
S2025;147;110
S2025;148;84
S2025;149;53
S2025;150;120
S2025;151;3
S2025;152;51
S2025;153;27
S2025;154;106
S2025;155;66
S2025;156;63
S2025;157;151
S2025;158;58
S2025;159;43
S2025;160;104
S2025;161;143
S2025;162;108
S2025;163;86
S2025;164;146
S2025;165;86
S2025;166;3
S2025;167;54
S2025;168;145
S2025;169;101
S2025;170;63
S2025;171;104
S2025;172;141
S2025;173;5
S2025;174;101
S2025;175;106
S2025;176;60
S2025;177;66
S2025;178;8
S2025;179;67
S2025;180;6
S2025;181;65
S2025;182;108
S2025;183;64
S2025;184;84
S2025;185;42
S2025;186;85
S2025;187;9
S2025;188;60
S2025;189;117
S2025;190;110
S2025;191;86
S2025;192;64
S2025;193;151
S2025;194;84
S2025;195;99
S2025;196;68
S2025;197;84
S2025;198;3
S2025;199;82
S2025;200;106
S2025;201;104
S2025;202;85
S2025;203;58
S2025;204;8
S2025;205;110
S2025;206;141
S2025;207;135
S2025;208;115
S2025;209;97
S2025;210;3
S2025;211;143
S2025;212;72
S2025;213;20
S2025;214;1
S2025;215;56
S2025;216;107
S2025;217;153
S2025;218;99
S2025;219;10
S2025;220;32
S2025;221;110
S2025;222;84
S2025;223;64
S2025;224;92
S2025;225;104
S2025;226;110
S2025;227;51
S2025;228;151
S2025;229;84
S2025;230;106
S2025;231;60
S2025;232;110
S2025;233;104
S2025;234;68
S2025;235;27
S2025;236;85
S2025;237;95
S2025;238;5
S2025;239;106
S2025;240;123
S2025;241;54
S2025;242;151
S2025;243;117
S2025;244;43
S2025;245;108
S2025;246;85
S2025;247;27
S2025;248;107
S2025;249;120
S2025;250;110
S2025;251;1
S2025;252;115
S2025;253;65
S2025;254;115
S2025;255;141
S2025;256;119
S2025;257;5
S2025;258;68
S2025;259;27
S2025;260;141
S2025;261;43
S2025;262;86
S2025;263;103
S2025;264;108
S2025;265;106
S2025;266;5
S2025;267;114
S2025;268;10
S2025;269;94
S2025;270;126
S2025;271;99
S2025;272;120
S2025;273;63
S2025;274;34
S2025;275;69
S2025;276;63
S2025;277;23
S2025;278;84
S2025;279;121
S2025;280;110
S2025;281;67
S2025;282;67
S2025;283;108
S2025;284;91
S2025;285;104
S2025;286;110
S2025;287;120
S2025;288;76
S2025;289;66
S2025;290;82
S2025;291;72
S2025;292;143
S2025;293;43
S2025;294;94
S2025;295;86
S2025;296;116
S2025;297;126
S2025;298;63
S2025;299;141
S2025;300;1
S2025;301;3
S2025;302;84
S2025;303;47
S2025;304;104
S2025;305;36
S2025;306;153
S2025;307;106
S2025;308;141
S2025;309;45
S2025;310;108
S2025;311;107
S2025;312;86
S2025;313;17
S2025;314;86
S2025;315;66
S2025;316;104
S2025;317;108
S2025;318;94
S2025;319;79
S2025;320;97
S2025;321;3
S2025;322;134
S2025;323;65
S2025;324;34
S2025;325;95
S2025;326;87
S2025;327;63
S2025;328;6
S2025;329;63
S2025;330;117
S2025;331;121
S2025;332;106
S2025;333;104
S2025;334;141
S2025;335;60
S2025;336;117
S2025;337;92
S2025;338;63
S2025;339;58
S2025;340;111
S2025;341;84
S2025;342;104
S2025;343;110
S2025;344;41
S2025;345;86
S2025;346;143
S2025;347;23
S2025;348;85
S2025;349;3
S2025;350;2
S2025;351;151
S2025;352;141
S2025;353;105
S2025;354;84
S2025;355;97
S2025;356;67
S2025;357;86
S2025;358;89
S2025;359;145
S2025;360;65
S2025;361;65
S2025;362;99
S2025;363;8
S2025;364;8
S2025;365;110
S2025;366;143
S2025;367;86
S2025;368;141
S2025;369;151
S2025;370;33
S2025;371;64
S2025;372;5
S2025;373;108
S2025;374;108
S2025;375;106
S2025;376;121
S2025;377;106
S2025;378;51
S2025;379;87
S2025;380;115
S2025;381;79
S2025;382;84
S2025;383;110
S2025;384;3
S2025;385;5
S2025;386;3
S2025;387;86
S2025;388;84
S2025;389;10
S2025;390;58
S2025;391;89
S2025;392;145
S2025;393;66
S2025;394;87
S2025;395;104
S2025;396;85
S2025;397;109
S2025;398;8
S2025;399;123
S2025;400;121
S2025;401;32
S2025;402;1
S2025;403;92
S2025;404;153
S2025;405;63
S2025;406;68
S2025;407;72
S2025;408;111
S2025;409;66
S2025;410;41
S2025;411;84
S2025;412;79
S2025;413;64
S2025;414;94
S2025;415;60
S2025;416;104
S2025;417;46
S2025;418;117
S2025;419;106
S2025;420;101
S2025;421;95
S2025;422;56
S2025;423;110
S2025;424;92
S2025;425;10
S2025;426;2
S2025;427;51
S2025;428;114
S2025;429;53
S2025;430;89
S2025;431;27
S2025;432;3
S2025;433;110
S2025;434;6
S2025;435;5
S2025;436;68
S2025;437;106
S2025;438;65
S2025;439;33
S2025;440;151
S2025;441;104
S2025;442;110
S2025;443;6
S2025;444;52
S2025;445;85
S2025;446;82
S2025;447;117
S2025;448;79
S2025;449;115
S2025;450;121
S2025;451;3
S2025;452;63
S2025;453;108
S2025;454;110
S2025;455;65
S2025;456;111
S2025;457;67
S2025;458;147
S2025;459;151
S2025;460;5
S2025;461;143
S2025;462;63
S2025;463;141
S2025;464;84
S2025;465;64
S2025;466;106
S2025;467;121
S2025;468;67
S2025;469;151
S2025;470;151
S2025;471;87
S2025;472;84
S2025;473;104
S2025;474;3
S2025;475;63
S2025;476;86
S2025;477;108
S2025;478;27
S2025;479;115
S2025;480;68
S2025;481;19
S2025;482;154
S2025;483;1
S2025;484;56
S2025;485;110
S2025;486;106
S2025;487;106
S2025;488;85
S2025;489;6
S2025;490;58
S2025;491;151
S2025;492;65
S2025;493;17
S2025;494;58
S2025;495;86
S2025;496;67
S2025;497;108
S2025;498;64
S2025;499;121
S2025;500;92
S2025;501;53
S2025;502;84
S2025;503;146
S2025;504;146
S2025;505;109
S2025;506;27
S2025;507;23
S2025;508;95
S2025;509;101
S2025;510;2
S2025;511;58
S2025;512;115
S2025;513;84
S2025;514;3
S2025;515;66
S2025;516;79
S2025;517;106
S2025;518;66
S2025;519;94
S2025;520;63
S2025;521;84
S2025;522;89
S2025;523;45
S2025;524;89
S2025;525;104
S2025;526;123
S2025;527;108
S2025;528;115
S2025;529;110
S2025;530;117
S2025;531;108
S2025;532;89
S2025;533;115
S2025;534;141
S2025;535;79
S2025;536;10
S2025;537;25
S2025;538;68
S2025;539;6
S2025;540;3
S2025;541;84
S2025;542;3
S2025;543;5
S2025;544;84
S2025;545;86
S2025;546;25
S2025;547;111
S2025;548;87
S2025;549;111
S2025;550;58
S2025;551;65
S2025;552;121
S2025;553;104
S2025;554;110
S2025;555;94
S2025;556;64
S2025;557;117
S2025;558;141
S2025;559;34
S2025;560;116
S2025;561;106
S2025;562;108
S2025;563;154
S2025;564;8
S2025;565;64
S2025;566;119
S2025;567;84
S2025;568;107
S2025;569;99
S2025;570;85
S2025;571;140
S2025;572;110
