SCENARIO_ID;ARRIVAL_ID;MANEUVER_ID
S2025;3220;56
S2025;3246;17
S2025;3269;25
S2025;3288;56
S2025;3303;17
S2025;3332;6
S2025;3336;119
S2025;3345;60
S2025;3354;27
S2025;3403;23
S2025;3404;56
S2025;3409;117
S2025;3414;23
S2025;3416;23
S2025;3421;19
S2025;3427;4
S2025;3446;25
S2025;3450;123
S2025;3461;60
S2025;3464;25
S2025;3466;141
S2025;3468;17
S2025;3475;108
S2025;3490;5
S2025;3491;101
S2025;3504;60
S2025;3509;3
S2025;3513;25
S2025;3523;30
S2025;3525;23
S2025;3526;110
S2025;3527;5
S2025;3528;74
S2025;3529;123
S2025;3532;115
S2025;3534;27
S2025;3537;114
S2025;3540;121
S2025;3542;27
S2025;3543;123
S2025;3546;25
S2025;3548;23
S2025;3549;23
S2025;3551;58
S2025;3555;89
S2025;3556;105
S2025;3557;56
S2025;3559;60
S2025;3560;141
S2025;3561;108
S2025;3562;85
S2025;3563;25
S2025;3564;63
S2025;3565;141
S2025;3566;123
S2025;3567;69
S2025;3568;117
S2025;3569;87
S2025;3570;53
S2025;3571;115
S2025;3572;84
S2025;3573;77
S2025;3574;35
S2025;3575;111
S2025;3576;111
S2025;3577;84
S2025;3578;41
S2025;3579;58
S2025;3580;108
S2025;3581;67
S2025;3582;2
S2025;3583;84
S2025;3584;105
S2025;3585;27
S2025;3586;63
S2025;3587;7
S2025;3588;110
S2025;3589;3
S2025;3590;121
S2025;3591;67
S2025;3592;87
S2025;3593;66
S2025;3594;108
S2025;3595;45
S2025;3596;121
S2025;3597;72
S2025;3598;19
S2025;3599;115
S2025;3600;19
S2025;3601;89
S2025;3602;56
S2025;3603;69
S2025;3604;63
S2025;3605;84
S2025;3606;117
S2025;3607;104
S2025;3608;110
S2025;3609;145
S2025;3610;117
S2025;3611;67
S2025;3612;126
S2025;3613;65
S2025;3614;63
S2025;3615;1
S2025;3616;67
S2025;3617;82
S2025;3618;66
S2025;3619;134
S2025;3620;27
S2025;3621;143
S2025;3622;95
S2025;3623;36
S2025;3624;104
S2025;3625;97
S2025;3626;91
S2025;3627;53
S2025;3628;41
S2025;3629;25
S2025;3630;106
S2025;3631;123
S2025;3632;115
S2025;3633;3
S2025;3634;110
S2025;3635;79
S2025;3636;60
S2025;3637;85
S2025;3638;108
S2025;3639;84
S2025;3640;56
S2025;3641;7
S2025;3642;9
S2025;3643;99
S2025;3644;111
S2025;3645;117
S2025;3646;82
S2025;3647;101
S2025;3648;119
S2025;3649;117
S2025;3650;108
S2025;3651;108
S2025;3652;106
S2025;3653;110
S2025;3654;58
S2025;3655;63
S2025;3656;48
S2025;3657;70
S2025;3658;114
S2025;3659;122
S2025;3660;122
S2025;3661;114
S2025;3662;87
S2025;3663;115
S2025;3664;45
S2025;3665;58
S2025;3666;107
S2025;3667;10
S2025;3668;123
S2025;3669;23
S2025;3670;23
S2025;3671;123
S2025;3672;99
S2025;3673;97
S2025;3674;84
S2025;3675;111
S2025;3676;103
S2025;3677;23
S2025;3678;85
S2025;3679;3
S2025;3680;119
S2025;3681;20
S2025;3682;76
S2025;3683;84
S2025;3684;110
S2025;3685;68
S2025;3686;101
S2025;3687;30
S2025;3688;79
S2025;3689;2
S2025;3690;106
S2025;3691;54
S2025;3692;85
S2025;3693;30
S2025;3694;153
S2025;3695;85
S2025;3696;5
S2025;3697;108
S2025;3698;67
S2025;3699;117
S2025;3700;91
S2025;3701;123
S2025;3702;141
S2025;3703;65
S2025;3704;103
S2025;3705;110
S2025;3706;79
S2025;3707;85
S2025;3708;65
S2025;3709;68
S2025;3710;63
S2025;3711;123
S2025;3712;95
S2025;3713;114
S2025;3714;101
S2025;3715;97
S2025;3716;121
S2025;3717;108
S2025;3718;63
S2025;3719;120
S2025;3720;39
S2025;3721;67
S2025;3722;89
S2025;3723;93
S2025;3724;106
S2025;3725;126
S2025;3726;17
S2025;3727;2
S2025;3728;115
S2025;3729;114
S2025;3730;3
S2025;3731;63
S2025;3732;41
S2025;3733;82
S2025;3734;25
S2025;3735;66
S2025;3736;58
S2025;3737;95
S2025;3738;63
S2025;3739;60
S2025;3740;35
S2025;3741;111
S2025;3742;6
S2025;3743;111
S2025;3744;154
S2025;3745;115
S2025;3746;110
S2025;3747;74
S2025;3748;84
S2025;3749;46
S2025;3750;86
S2025;3751;84
S2025;3752;104
S2025;3753;86
S2025;3754;27
S2025;3755;106
S2025;3756;3
S2025;3757;110
S2025;3758;30
S2025;3759;117
S2025;3760;41
S2025;3761;107
S2025;3762;97
S2025;3763;77
S2025;3764;66
S2025;3765;65
S2025;3766;8
S2025;3767;67
S2025;3768;106
S2025;3769;79
S2025;3770;110
S2025;3771;126
S2025;3772;84
S2025;3773;92
S2025;3774;104
S2025;3775;99
S2025;3776;68
S2025;3777;116
S2025;3778;109
S2025;3779;106
S2025;3780;66
S2025;3781;115
S2025;3782;108
S2025;3783;25
S2025;3784;89
S2025;3785;145
S2025;3786;27
S2025;3787;115
S2025;3788;2
S2025;3789;126
S2025;3790;111
S2025;3791;85
S2025;3792;104
S2025;3793;106
S2025;3794;94
S2025;3795;95
S2025;3796;110
S2025;3797;78
S2025;3798;40
S2025;3799;35
S2025;3800;115
S2025;3801;68
S2025;3802;79
S2025;3803;60
S2025;3804;68
S2025;3805;27
S2025;3806;108
S2025;3807;82
S2025;3808;6
S2025;3809;87
S2025;3810;101
S2025;3811;111
S2025;3812;106
S2025;3813;121
S2025;3814;41
S2025;3815;3
S2025;3816;8
S2025;3817;84
S2025;3818;66
S2025;3819;17
S2025;3820;145
S2025;3821;79
S2025;3822;101
S2025;3823;86
S2025;3824;117
S2025;3825;106
S2025;3826;97
S2025;3827;104
S2025;3828;56
S2025;3829;5
S2025;3830;56
S2025;3831;82
S2025;3832;23
S2025;3833;65
S2025;3834;63
S2025;3835;121
S2025;3836;84
S2025;3837;110
S2025;3838;2
S2025;3839;84
S2025;3840;85
S2025;3841;27
S2025;3842;10
S2025;3843;65
S2025;3844;56
S2025;3845;145
S2025;3846;84
S2025;3847;23
S2025;3848;154
S2025;3849;63
S2025;3850;108
S2025;3851;92
S2025;3852;27
S2025;3853;8
S2025;3854;65
S2025;3855;143
S2025;3856;64
S2025;3857;3
S2025;3858;95
S2025;3859;5
S2025;3860;8
S2025;3861;86
S2025;3862;116
S2025;3863;60
S2025;3864;111
S2025;3865;67
S2025;3866;97
S2025;3867;106
S2025;3868;84
S2025;3869;115
S2025;3870;141
S2025;3871;104
S2025;3872;67
S2025;3873;27
S2025;3874;115
S2025;3875;30
S2025;3876;86
S2025;3877;115
S2025;3878;106
S2025;3879;87
S2025;3880;99
S2025;3881;117
S2025;3882;56
S2025;3883;72
S2025;3884;58
S2025;3885;66
S2025;3886;126
S2025;3887;115
S2025;3888;8
S2025;3889;123
S2025;3890;108
S2025;3891;110
S2025;3892;77
S2025;3893;101
S2025;3894;77
S2025;3895;63
S2025;3896;63
S2025;3897;73
S2025;3898;108
S2025;3899;79
S2025;3900;84
S2025;3901;25
S2025;3902;17
S2025;3903;89
S2025;3904;27
S2025;3905;2
S2025;3906;93
S2025;3907;91
S2025;3908;110
S2025;3909;117
S2025;3910;106
S2025;3911;86
S2025;3912;3
S2025;3913;153
S2025;3914;5
S2025;3915;25
S2025;3916;30
S2025;3917;3
S2025;3918;104
S2025;3919;56
S2025;3920;35
S2025;3921;64
S2025;3922;6
S2025;3923;87
S2025;3924;115
S2025;3925;121
S2025;3926;85
S2025;3927;25
S2025;3928;6
S2025;3929;107
S2025;3930;82
S2025;3931;105
S2025;3932;123
S2025;3933;84
S2025;3934;68
S2025;3935;64
S2025;3936;110
S2025;3937;126
S2025;3938;95
S2025;3939;79
S2025;3940;110
S2025;3941;104
S2025;3942;5
S2025;3943;65
S2025;3944;17
S2025;3945;25
S2025;3946;97
S2025;3947;101
S2025;3948;30
S2025;3949;121
S2025;3950;4
S2025;3951;63
S2025;3952;84
S2025;3953;60
S2025;3954;120
S2025;3955;17
S2025;3956;54
S2025;3957;68
S2025;3958;40
S2025;3959;107
S2025;3960;60
S2025;3961;104
S2025;3962;63
S2025;3963;126
S2025;3964;106
S2025;3965;92
S2025;3966;84
S2025;3967;114
S2025;3968;120
S2025;3969;23
S2025;3970;63
S2025;3971;2
S2025;3972;110
S2025;3973;58
S2025;3974;56
S2025;3975;117
S2025;3976;106
S2025;3977;65
S2025;3978;23
S2025;3979;94
S2025;3980;106
S2025;3981;23
S2025;3982;133
S2025;3983;126
S2025;3984;101
S2025;3985;84
S2025;3986;85
S2025;3987;104
S2025;3988;95
S2025;3989;79
S2025;3990;110
S2025;3991;145
S2025;3992;9
S2025;3993;115
S2025;3994;64
S2025;3995;85
S2025;3996;114
S2025;3997;23
S2025;3998;95
S2025;3999;3
S2025;4000;82
S2025;4001;103
S2025;4002;10
S2025;4003;87
S2025;4004;8
S2025;4005;91
S2025;4006;115
S2025;4007;20
S2025;4008;104
S2025;4009;72
S2025;4010;3
S2025;4011;122
S2025;4012;84
S2025;4013;65
S2025;4014;27
S2025;4015;67
S2025;4016;56
S2025;4017;95
S2025;4018;94
S2025;4019;108
S2025;4020;2
S2025;4021;19
S2025;4022;36
S2025;4023;115
S2025;4024;110
S2025;4025;117
S2025;4026;3
S2025;4027;85
S2025;4028;67
S2025;4029;146
S2025;4030;110
S2025;4031;87
S2025;4032;39
S2025;4033;5
S2025;4034;104
S2025;4035;89
S2025;4036;5
S2025;4037;67
S2025;4038;60
S2025;4039;3
S2025;4040;141
S2025;4041;67
S2025;4042;42
S2025;4043;63
S2025;4044;108
S2025;4045;86
S2025;4046;78
S2025;4047;141
S2025;4048;110
S2025;4049;10
S2025;4050;84
S2025;4051;106
S2025;4052;7
S2025;4053;3
S2025;4054;120
S2025;4055;41
S2025;4056;30
S2025;4057;154
S2025;4058;89
S2025;4059;108
S2025;4060;119
S2025;4061;23
S2025;4062;121
S2025;4063;19
S2025;4064;105
S2025;4065;25
S2025;4066;46
S2025;4067;65
S2025;4068;145
S2025;4069;85
S2025;4070;104
S2025;4071;108
S2025;4072;94
S2025;4073;84
S2025;4074;92
S2025;4075;5
S2025;4076;86
S2025;4077;27
S2025;4078;101
S2025;4079;154
S2025;4080;3
S2025;4081;58
S2025;4082;110
S2025;4083;115
S2025;4084;8
S2025;4085;58
S2025;4086;110
S2025;4087;143
S2025;4088;41
S2025;4089;7
S2025;4090;145
S2025;4091;8
S2025;4092;64
S2025;4093;79
S2025;4094;63
S2025;4095;104
S2025;4096;95
S2025;4097;123
S2025;4098;17
S2025;4099;68
S2025;4100;145
S2025;4101;86
S2025;4102;64
S2025;4103;94
S2025;4104;76
S2025;4105;63
S2025;4106;91
S2025;4107;101
S2025;4108;56
S2025;4109;40
S2025;4110;25
S2025;4111;25
S2025;4112;117
S2025;4113;117
S2025;4114;66
S2025;4115;56
S2025;4116;153
S2025;4117;110
S2025;4118;106
S2025;4119;68
S2025;4120;117
S2025;4121;86
S2025;4122;87
S2025;4123;106
S2025;4124;60
S2025;4125;79
S2025;4126;27
S2025;4127;60
S2025;4128;23
S2025;4129;84
S2025;4130;106
S2025;4131;120
S2025;4132;104
S2025;4133;93
S2025;4134;17
