SCENARIO_ID;ARRIVAL_ID;MANEUVER_ID
ComDragagem2035;4749;171
ComDragagem2035;4750;173
ComDragagem2035;4751;175
ComDragagem2035;4752;2
ComDragagem2035;4753;64
ComDragagem2035;4754;66
ComDragagem2035;4755;66
ComDragagem2035;4756;67
ComDragagem2035;4757;35
ComDragagem2035;4758;19
ComDragagem2035;4759;27
ComDragagem2035;4760;27
ComDragagem2035;4761;87
ComDragagem2035;4762;84
ComDragagem2035;4763;85
ComDragagem2035;4764;25
ComDragagem2035;4765;23
ComDragagem2035;4766;103
ComDragagem2035;4767;107
ComDragagem2035;4768;107
ComDragagem2035;4769;109
ComDragagem2035;4770;111
ComDragagem2035;4771;115
ComDragagem2035;4772;115
ComDragagem2035;4773;121
ComDragagem2035;4774;123
ComDragagem2035;4775;3
ComDragagem2035;4776;5
ComDragagem2035;4777;8
ComDragagem2035;4778;161
ComDragagem2035;4779;171
ComDragagem2035;4780;145
ComDragagem2035;4781;53
ComDragagem2035;4782;67
ComDragagem2035;4783;64
ComDragagem2035;4784;66
ComDragagem2035;4785;19
ComDragagem2035;4786;17
ComDragagem2035;4787;27
ComDragagem2035;4788;87
ComDragagem2035;4789;85
ComDragagem2035;4790;89
ComDragagem2035;4791;41
ComDragagem2035;4792;23
ComDragagem2035;4793;32
ComDragagem2035;4794;30
ComDragagem2035;4795;103
ComDragagem2035;4796;109
ComDragagem2035;4797;111
ComDragagem2035;4798;58
ComDragagem2035;4799;115
ComDragagem2035;4800;123
ComDragagem2035;4801;121
ComDragagem2035;4802;3
ComDragagem2035;4803;56
ComDragagem2035;4804;163
ComDragagem2035;4805;173
ComDragagem2035;4806;177
ComDragagem2035;4807;171
ComDragagem2035;4808;92
ComDragagem2035;4809;67
ComDragagem2035;4810;64
ComDragagem2035;4811;66
ComDragagem2035;4812;35
ComDragagem2035;4813;17
ComDragagem2035;4814;87
ComDragagem2035;4815;84
ComDragagem2035;4816;84
ComDragagem2035;4817;85
ComDragagem2035;4818;30
ComDragagem2035;4819;32
ComDragagem2035;4820;105
ComDragagem2035;4821;109
ComDragagem2035;4822;107
ComDragagem2035;4823;101
ComDragagem2035;4824;58
ComDragagem2035;4825;123
ComDragagem2035;4826;10
ComDragagem2035;4827;165
ComDragagem2035;4828;3
ComDragagem2035;4829;175
ComDragagem2035;4830;1
ComDragagem2035;4831;64
ComDragagem2035;4832;67
ComDragagem2035;4833;40
ComDragagem2035;4834;19
ComDragagem2035;4835;17
ComDragagem2035;4836;27
ComDragagem2035;4837;27
ComDragagem2035;4838;87
ComDragagem2035;4839;85
ComDragagem2035;4840;85
ComDragagem2035;4841;25
ComDragagem2035;4842;23
ComDragagem2035;4843;25
ComDragagem2035;4844;32
ComDragagem2035;4845;20
ComDragagem2035;4846;103
ComDragagem2035;4847;105
ComDragagem2035;4848;107
