SCENARIO_ID;ARRIVAL_ID;BEAM;LENGTH;DRAFT;IS_NEW_PANAMAX;IS_PASSENGER;IS_RORO;ARRIVAL_D;ARRIVAL_H;METOCEAN_QUEUE_TIME;BERTH_QUEUE_TIME;CHANNEL_QUEUE_TIME;TOTAL_QUEUE_TIME;TERMINAL;MARKET_CATEGORY;BERTH_ID;BERTH;IN_SEG1_ARR_D;IN_SEG1_ARR_H;IN_SEG1_DP_D;IN_SEG1_DP_H;IN_SEG2_ARR_D;IN_SEG2_ARR_H;IN_SEG2_DP_D;IN_SEG2_DP_H;IN_SEG3_ARR_D;IN_SEG3_ARR_H;IN_SEG3_DP_D;IN_SEG3_DP_H;IN_SEG4_ARR_D;IN_SEG4_ARR_H;IN_SEG4_DP_D;IN_SEG4_DP_H;IN_SEG5_ARR_D;IN_SEG5_ARR_H;IN_SEG5_DP_D;IN_SEG5_DP_H;IN_SEG6_ARR_D;IN_SEG6_ARR_H;IN_SEG6_DP_D;IN_SEG6_DP_H;IN_SEG7_ARR_D;IN_SEG7_ARR_H;IN_SEG7_DP_D;IN_SEG7_DP_H;IN_SEG8_ARR_D;IN_SEG8_ARR_H;IN_SEG8_DP_D;IN_SEG8_DP_H;IN_SEG9_ARR_D;IN_SEG9_ARR_H;IN_SEG9_DP_D;IN_SEG9_DP_H;IN_SEG10_ARR_D;IN_SEG10_ARR_H;IN_SEG10_DP_D;IN_SEG10_DP_H;IN_SEG11_ARR_D;IN_SEG11_ARR_H;IN_SEG11_DP_D;IN_SEG11_DP_H;IN_SEG12_ARR_D;IN_SEG12_ARR_H;IN_SEG12_DP_D;IN_SEG12_DP_H;IN_SEG13_ARR_D;IN_SEG13_ARR_H;IN_SEG13_DP_D;IN_SEG13_DP_H;IN_SEG14_ARR_D;IN_SEG14_ARR_H;IN_SEG14_DP_D;IN_SEG14_DP_H;IN_SEG15_ARR_D;IN_SEG15_ARR_H;IN_SEG15_DP_D;IN_SEG15_DP_H;IN_SEG16_ARR_D;IN_SEG16_ARR_H;IN_SEG16_DP_D;IN_SEG16_DP_H;IN_SEG17_ARR_D;IN_SEG17_ARR_H;IN_SEG17_DP_D;IN_SEG17_DP_H;BERTH_ARR_D;BERTH_ARR_H;OPERATION_START_D;OPERATION_START_H;OPERATION_END_D;OPERATION_END_H;BERTH_DP_D;BERTH_DP_H;OUT_SEG17_ARR_D;OUT_SEG17_ARR_H;OUT_SEG17_DP_D;OUT_SEG17_DP_H;OUT_SEG16_ARR_D;OUT_SEG16_ARR_H;OUT_SEG16_DP_D;OUT_SEG16_DP_H;OUT_SEG15_ARR_D;OUT_SEG15_ARR_H;OUT_SEG15_DP_D;OUT_SEG15_DP_H;OUT_SEG14_ARR_D;OUT_SEG14_ARR_H;OUT_SEG14_DP_D;OUT_SEG14_DP_H;OUT_SEG13_ARR_D;OUT_SEG13_ARR_H;OUT_SEG13_DP_D;OUT_SEG13_DP_H;OUT_SEG12_ARR_D;OUT_SEG12_ARR_H;OUT_SEG12_DP_D;OUT_SEG12_DP_H;OUT_SEG11_ARR_D;OUT_SEG11_ARR_H;OUT_SEG11_DP_D;OUT_SEG11_DP_H;OUT_SEG10_ARR_D;OUT_SEG10_ARR_H;OUT_SEG10_DP_D;OUT_SEG10_DP_H;OUT_SEG9_ARR_D;OUT_SEG9_ARR_H;OUT_SEG9_DP_D;OUT_SEG9_DP_H;OUT_SEG8_ARR_D;OUT_SEG8_ARR_H;OUT_SEG8_DP_D;OUT_SEG8_DP_H;OUT_SEG7_ARR_D;OUT_SEG7_ARR_H;OUT_SEG7_DP_D;OUT_SEG7_DP_H;OUT_SEG6_ARR_D;OUT_SEG6_ARR_H;OUT_SEG6_DP_D;OUT_SEG6_DP_H;OUT_SEG5_ARR_D;OUT_SEG5_ARR_H;OUT_SEG5_DP_D;OUT_SEG5_DP_H;OUT_SEG4_ARR_D;OUT_SEG4_ARR_H;OUT_SEG4_DP_D;OUT_SEG4_DP_H;OUT_SEG3_ARR_D;OUT_SEG3_ARR_H;OUT_SEG3_DP_D;OUT_SEG3_DP_H;OUT_SEG2_ARR_D;OUT_SEG2_ARR_H;OUT_SEG2_DP_D;OUT_SEG2_DP_H;OUT_SEG1_ARR_D;OUT_SEG1_ARR_H;OUT_SEG1_DP_D;OUT_SEG1_DP_H;NON_PRODUCTIVE_TIME_SPENT
ComDragagem2035;4749;23.0;185.0;10.25;0;0;0;1;14:38;0.0;0.0;0.0;0.0;TECON10;CGC;86;BERÇO TECON10 1;1;14:40;1;15:00;1;15:00;1;15:05;1;15:05;1;15:10;1;15:10;1;15:15;1;15:15;1;15:20;1;15:20;1;15:25;1;15:25;1;15:30;1;15:30;1;15:35;1;15:35;1;15:40;1;15:40;1;15:45;1;15:45;1;15:50;1;15:50;1;16:25;;;;;;;;;;;;;;;;;;;;;1;16:25;1;21:18;2;14:10;2;15:30;;;;;;;;;;;;;;;;;;;;;2;15:30;2;16:00;2;16:00;2;16:05;2;16:05;2;16:10;2;16:10;2;16:15;2;16:15;2;16:20;2;16:20;2;16:25;2;16:25;2;16:30;2;16:30;2;16:35;2;16:35;2;16:40;2;16:40;2;16:45;2;16:45;2;16:50;2;16:50;2;17:10;
ComDragagem2035;4750;23.0;265.0;11.75;0;0;0;1;15:39;0.0;0.0;0.92;0.92;TECON10;CGC;87;BERÇO TECON10 2;1;16:35;1;16:55;1;16:55;1;17:00;1;17:00;1;17:05;1;17:05;1;17:10;1;17:10;1;17:15;1;17:15;1;17:20;1;17:20;1;17:25;1;17:25;1;17:30;1;17:30;1;17:35;1;17:35;1;17:40;1;17:40;1;17:45;1;17:45;1;18:20;;;;;;;;;;;;;;;;;;;;;1;18:20;1;22:51;2;14:30;3;13:30;;;;;;;;;;;;;;;;;;;;;3;13:30;3;14:00;3;14:00;3;14:05;3;14:05;3;14:10;3;14:10;3;14:15;3;14:15;3;14:20;3;14:20;3;14:25;3;14:25;3;14:30;3;14:30;3;14:35;3;14:35;3;14:40;3;14:40;3;14:45;3;14:45;3;14:50;3;14:50;3;15:10;
ComDragagem2035;4751;43.0;339.0;14.0;0;0;0;1;17:44;0.0;0.0;1.92;1.92;TECON10;CGC;88;BERÇO TECON10 3;1;19:40;1;20:00;1;20:00;1;20:05;1;20:05;1;20:10;1;20:10;1;20:15;1;20:15;1;20:20;1;20:20;1;20:25;1;20:25;1;20:30;1;20:30;1;20:35;1;20:35;1;20:40;1;20:40;1;20:45;1;20:45;1;20:50;1;20:50;1;21:25;;;;;;;;;;;;;;;;;;;;;1;21:25;1;23:46;3;01:45;3;12:55;;;;;;;;;;;;;;;;;;;;;3;12:55;3;13:25;3;13:25;3;13:30;3;13:30;3;13:35;3;13:35;3;13:40;3;13:40;3;13:45;3;13:45;3;13:50;3;13:50;3;13:55;3;13:55;3;14:00;3;14:00;3;14:05;3;14:05;3;14:10;3;14:10;3;14:15;3;14:15;3;14:35;
ComDragagem2035;4752;23.0;155.0;9.25;0;0;0;1;13:36;0.0;0.0;0.0;0.0;AGEO_TERMINAIS;GL;1;BERÇO Ageo I;1;13:40;1;14:00;1;14:00;1;14:05;1;14:05;1;14:10;1;14:10;1;14:15;1;14:15;1;14:20;1;14:20;1;14:25;1;14:25;1;14:30;1;14:30;1;14:35;1;14:35;1;14:40;1;14:40;1;14:45;1;14:45;1;14:50;1;14:50;1;15:05;;;;;;;;;;;;;;;;;;;;;1;15:05;1;15:35;3;13:30;3;14:15;;;;;;;;;;;;;;;;;;;;;3;14:15;3;14:45;3;14:45;3;14:50;3;14:50;3;14:55;3;14:55;3;15:00;3;15:00;3;15:05;3;15:05;3;15:10;3;15:10;3;15:15;3;15:15;3;15:20;3;15:20;3;15:25;3;15:25;3;15:30;3;15:30;3;15:35;3;15:35;3;15:55;
ComDragagem2035;4753;23.0;135.0;7.75;0;0;0;1;12:35;0.0;0.0;0.67;0.67;BTP;CGC;32;BERÇO BTP 1;1;13:15;1;13:35;1;13:35;1;13:40;1;13:40;1;13:45;1;13:45;1;13:50;1;13:50;1;13:55;1;13:55;1;14:00;1;14:00;1;14:05;1;14:05;1;14:10;1;14:10;1;14:15;1;14:15;1;14:20;1;14:20;1;14:25;1;14:25;1;14:30;1;14:30;1;15:05;;;;;;;;;;;;;;;;;1;15:05;1;18:05;2;14:50;2;15:40;;;;;;;;;;;;;;;;;2;15:40;2;16:10;2;16:10;2;16:15;2;16:15;2;16:20;2;16:20;2;16:25;2;16:25;2;16:30;2;16:30;2;16:35;2;16:35;2;16:40;2;16:40;2;16:45;2;16:45;2;16:50;2;16:50;2;16:55;2;16:55;2;17:00;2;17:00;2;17:05;2;17:05;2;17:25;
ComDragagem2035;4754;23.0;215.0;9.25;0;0;0;1;12:35;0.0;0.0;0.0;0.0;BTP;CGC;33;BERÇO BTP 2;1;12:35;1;12:55;1;12:55;1;13:00;1;13:00;1;13:05;1;13:05;1;13:10;1;13:10;1;13:15;1;13:15;1;13:20;1;13:20;1;13:25;1;13:25;1;13:30;1;13:30;1;13:35;1;13:35;1;13:40;1;13:40;1;13:45;1;13:45;1;13:50;1;13:50;1;14:25;;;;;;;;;;;;;;;;;1;14:25;1;16:03;2;05:55;2;06:40;;;;;;;;;;;;;;;;;2;06:40;2;07:10;2;07:10;2;07:15;2;07:15;2;07:20;2;07:20;2;07:25;2;07:25;2;07:30;2;07:30;2;07:35;2;07:35;2;07:40;2;07:40;2;07:45;2;07:45;2;07:50;2;07:50;2;07:55;2;07:55;2;08:00;2;08:00;2;08:05;2;08:05;2;08:25;
ComDragagem2035;4755;23.0;185.0;9.75;0;0;0;1;14:41;1.83;11.25;1.08;14.17;BTP;CGC;33;BERÇO BTP 2;2;04:55;2;05:15;2;05:15;2;05:20;2;05:20;2;05:25;2;05:25;2;05:30;2;05:30;2;05:35;2;05:35;2;05:40;2;05:40;2;05:45;2;05:45;2;05:50;2;05:50;2;05:55;2;05:55;2;06:00;2;06:00;2;06:05;2;06:05;2;06:10;2;06:10;2;06:45;;;;;;;;;;;;;;;;;2;06:45;2;09:11;2;23:05;3;00:05;;;;;;;;;;;;;;;;;3;00:05;3;00:35;3;00:35;3;00:40;3;00:40;3;00:45;3;00:45;3;00:50;3;00:50;3;00:55;3;00:55;3;01:00;3;01:00;3;01:05;3;01:05;3;01:10;3;01:10;3;01:15;3;01:15;3;01:20;3;01:20;3;01:25;3;01:25;3;01:30;3;01:30;3;01:50;
ComDragagem2035;4756;23.0;295.0;13.25;0;0;0;1;12:37;0.33;0.0;1.0;1.33;BTP;CGC;34;BERÇO BTP 3;1;14:00;1;14:20;1;14:20;1;14:25;1;14:25;1;14:30;1;14:30;1;14:35;1;14:35;1;14:40;1;14:40;1;14:45;1;14:45;1;14:50;1;14:50;1;14:55;1;14:55;1;15:00;1;15:00;1;15:05;1;15:05;1;15:10;1;15:10;1;15:15;1;15:15;1;15:50;;;;;;;;;;;;;;;;;1;15:50;1;20:26;2;17:10;2;22:10;;;;;;;;;;;;;;;;;2;22:10;2;22:40;2;22:40;2;22:45;2;22:45;2;22:50;2;22:50;2;22:55;2;22:55;2;23:00;2;23:00;2;23:05;2;23:05;2;23:10;2;23:10;2;23:15;2;23:15;2;23:20;2;23:20;2;23:25;2;23:25;2;23:30;2;23:30;2;23:35;2;23:35;2;23:55;
ComDragagem2035;4757;23.0;205.0;0.0;0;0;0;1;10:35;0.0;0.0;0.0;0.0;CITROSUCO;GL;18;BERÇO ARM 29;1;10:35;1;10:55;1;10:55;1;11:00;1;11:00;1;11:05;1;11:05;1;11:10;1;11:10;1;11:15;1;11:15;1;11:20;1;11:20;1;11:55;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;11:55;1;11:56;4;17:10;4;18:25;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;18:25;4;18:35;4;18:35;4;18:40;4;18:40;4;18:45;4;18:45;4;18:50;4;18:50;4;18:55;4;18:55;4;19:00;4;19:00;4;19:20;
ComDragagem2035;4758;23.0;225.0;0.0;0;0;0;1;15:41;0.17;0.0;4.92;5.08;COFCO;GSA - E;10;BERÇO ARM 13/14;1;20:50;1;21:10;1;21:10;1;21:15;1;21:15;1;21:20;1;21:20;1;21:25;1;21:25;1;21:30;1;21:30;1;21:35;1;21:35;1;21:40;1;21:40;1;21:45;1;21:45;1;22:20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;22:20;2;00:27;4;21:30;5;01:45;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;01:45;5;01:55;5;01:55;5;02:00;5;02:00;5;02:05;5;02:05;5;02:10;5;02:10;5;02:15;5;02:15;5;02:20;5;02:20;5;02:25;5;02:25;5;02:30;5;02:30;5;02:50;
