SCENARIO_ID;ARRIVAL_ID;MANEUVER_ID
2SemDragagem2030;3544;60
2SemDragagem2030;3545;154
2SemDragagem2030;3546;53
2SemDragagem2030;3547;19
2SemDragagem2030;3548;17
2SemDragagem2030;3549;27
2SemDragagem2030;3550;84
2SemDragagem2030;3551;85
2SemDragagem2030;3552;41
2SemDragagem2030;3553;23
2SemDragagem2030;3554;23
2SemDragagem2030;3555;25
2SemDragagem2030;3556;23
2SemDragagem2030;3557;107
2SemDragagem2030;3558;109
2SemDragagem2030;3559;6
2SemDragagem2030;3560;115
2SemDragagem2030;3561;115
2SemDragagem2030;3562;121
2SemDragagem2030;3563;123
2SemDragagem2030;3564;119
2SemDragagem2030;3565;3
2SemDragagem2030;3566;8
2SemDragagem2030;3567;161
2SemDragagem2030;3568;2
2SemDragagem2030;3569;64
2SemDragagem2030;3570;67
2SemDragagem2030;3571;66
2SemDragagem2030;3572;35
2SemDragagem2030;3573;17
2SemDragagem2030;3574;17
2SemDragagem2030;3575;84
2SemDragagem2030;3576;85
2SemDragagem2030;3577;25
2SemDragagem2030;3578;30
2SemDragagem2030;3579;41
2SemDragagem2030;3580;107
2SemDragagem2030;3581;101
2SemDragagem2030;3582;114
2SemDragagem2030;3583;58
2SemDragagem2030;3584;58
2SemDragagem2030;3585;141
2SemDragagem2030;3586;126
2SemDragagem2030;3587;10
2SemDragagem2030;3588;56
2SemDragagem2030;3589;163
2SemDragagem2030;3590;154
2SemDragagem2030;3591;67
2SemDragagem2030;3592;17
2SemDragagem2030;3593;17
2SemDragagem2030;3594;79
2SemDragagem2030;3595;23
2SemDragagem2030;3596;103
2SemDragagem2030;3597;107
2SemDragagem2030;3598;181
2SemDragagem2030;3599;107
2SemDragagem2030;3600;111
2SemDragagem2030;3601;115
2SemDragagem2030;3602;123
2SemDragagem2030;3603;122
2SemDragagem2030;3604;119
2SemDragagem2030;3605;134
2SemDragagem2030;3606;165
2SemDragagem2030;3607;93
2SemDragagem2030;3608;64
2SemDragagem2030;3609;64
2SemDragagem2030;3610;66
2SemDragagem2030;3611;40
2SemDragagem2030;3612;19
2SemDragagem2030;3613;17
2SemDragagem2030;3615;27
2SemDragagem2030;3616;27
2SemDragagem2030;3617;27
2SemDragagem2030;3618;84
2SemDragagem2030;3619;87
2SemDragagem2030;3620;25
2SemDragagem2030;3621;91
2SemDragagem2030;3622;20
2SemDragagem2030;3623;35
2SemDragagem2030;3624;105
2SemDragagem2030;3625;105
2SemDragagem2030;3626;107
2SemDragagem2030;3627;109
2SemDragagem2030;3628;109
2SemDragagem2030;3629;111
2SemDragagem2030;3630;58
2SemDragagem2030;3631;117
2SemDragagem2030;3632;117
2SemDragagem2030;3633;123
2SemDragagem2030;3634;126
2SemDragagem2030;3635;7
2SemDragagem2030;3636;56
2SemDragagem2030;3637;95
2SemDragagem2030;3638;97
2SemDragagem2030;3639;60
2SemDragagem2030;3640;1
2SemDragagem2030;3641;67
2SemDragagem2030;3642;66
2SemDragagem2030;3643;67
2SemDragagem2030;3644;17
2SemDragagem2030;3645;27
2SemDragagem2030;3646;79
2SemDragagem2030;3647;79
2SemDragagem2030;3648;85
2SemDragagem2030;3649;85
2SemDragagem2030;3650;84
2SemDragagem2030;3651;84
2SemDragagem2030;3652;84
2SemDragagem2030;3653;89
2SemDragagem2030;3654;25
2SemDragagem2030;3655;103
2SemDragagem2030;3656;107
2SemDragagem2030;3657;107
2SemDragagem2030;3658;101
2SemDragagem2030;3659;114
2SemDragagem2030;3660;115
2SemDragagem2030;3661;115
2SemDragagem2030;3662;117
2SemDragagem2030;3663;121
2SemDragagem2030;3664;3
2SemDragagem2030;3665;135
2SemDragagem2030;3666;6
2SemDragagem2030;3667;56
2SemDragagem2030;3668;99
2SemDragagem2030;3669;60
2SemDragagem2030;3670;145
2SemDragagem2030;3671;40
2SemDragagem2030;3672;19
2SemDragagem2030;3673;27
2SemDragagem2030;3674;27
2SemDragagem2030;3675;87
2SemDragagem2030;3676;84
2SemDragagem2030;3677;87
2SemDragagem2030;3678;85
2SemDragagem2030;3679;84
2SemDragagem2030;3680;84
2SemDragagem2030;3681;85
2SemDragagem2030;3682;41
2SemDragagem2030;3683;23
2SemDragagem2030;3684;25
2SemDragagem2030;3685;30
2SemDragagem2030;3686;35
2SemDragagem2030;3687;103
2SemDragagem2030;3688;107
2SemDragagem2030;3689;181
2SemDragagem2030;3690;109
2SemDragagem2030;3691;111
2SemDragagem2030;3692;58
2SemDragagem2030;3693;115
2SemDragagem2030;3694;115
2SemDragagem2030;3695;123
2SemDragagem2030;3696;3
2SemDragagem2030;3697;3
2SemDragagem2030;3698;5
2SemDragagem2030;3699;56
2SemDragagem2030;3700;99
2SemDragagem2030;3701;97
2SemDragagem2030;3702;92
2SemDragagem2030;3703;94
2SemDragagem2030;3704;64
2SemDragagem2030;3705;66
2SemDragagem2030;3706;64
2SemDragagem2030;3707;40
2SemDragagem2030;3708;40
2SemDragagem2030;3709;27
2SemDragagem2030;3710;27
2SemDragagem2030;3711;87
2SemDragagem2030;3712;87
2SemDragagem2030;3713;41
2SemDragagem2030;3714;25
2SemDragagem2030;3715;23
2SemDragagem2030;3716;105
2SemDragagem2030;3717;181
2SemDragagem2030;3718;109
2SemDragagem2030;3719;101
2SemDragagem2030;3720;114
2SemDragagem2030;3721;117
2SemDragagem2030;3722;141
2SemDragagem2030;3723;121
2SemDragagem2030;3724;119
2SemDragagem2030;3725;3
2SemDragagem2030;3726;56
2SemDragagem2030;3727;6
2SemDragagem2030;3728;154
2SemDragagem2030;3729;40
2SemDragagem2030;3730;17
2SemDragagem2030;3731;19
2SemDragagem2030;3732;27
2SemDragagem2030;3733;87
2SemDragagem2030;3734;85
2SemDragagem2030;3735;23
2SemDragagem2030;3736;25
2SemDragagem2030;3737;25
2SemDragagem2030;3738;23
2SemDragagem2030;3739;30
2SemDragagem2030;3740;107
2SemDragagem2030;3741;107
2SemDragagem2030;3742;58
2SemDragagem2030;3743;115
2SemDragagem2030;3744;115
2SemDragagem2030;3745;123
2SemDragagem2030;3746;123
2SemDragagem2030;3747;121
2SemDragagem2030;3748;134
2SemDragagem2030;3749;161
2SemDragagem2030;3750;2
2SemDragagem2030;3751;66
2SemDragagem2030;3752;67
2SemDragagem2030;3753;66
2SemDragagem2030;3754;67
2SemDragagem2030;3755;35
2SemDragagem2030;3756;27
2SemDragagem2030;3757;84
2SemDragagem2030;3758;89
