SCENARIO_ID;ARRIVAL_ID;LOA;BEAM;DRAFT;TERMINAL_ID;TERMINAL_MARKET_CATEGORY;BERTH;CATEGORY;DETAILED_CATEGORY;PROCESS_TIME
2SemDragagem20302;3795;155.0;23.0;10.25;10;GL;BERÇO IB OE;CARGO;N/A;2355
2SemDragagem20302;3796;155.0;23.0;9.25;11;GL;BERÇO Ageo I;CARGO;N/A;2840
2SemDragagem20302;3797;295.0;23.0;13.25;13;CGC;BERÇO BTP 1;CARGO;N/A;1610
2SemDragagem20302;3798;185.0;23.0;10.25;14;GSA - I;BERÇO ARM 30;CARGO;N/A;8555
2SemDragagem20302;3799;225.0;23.0;0.0;16;GSA - E;BERÇO ARM 13/14;CARGO;N/A;4485
2SemDragagem20302;3800;225.0;23.0;0.0;16;GSA - E;BERÇO ARM 12A;CARGO;N/A;5455
2SemDragagem20302;3801;195.0;23.0;0.0;17;GSA - E;BERÇO ARM 20/21;CARGO;N/A;2580
2SemDragagem20302;3802;225.0;23.0;0.0;17;GSA - E;BERÇO ARM 20/21;CARGO;N/A;3675
2SemDragagem20302;3803;265.0;23.0;11.75;21;CGC;BERÇO DPW 1;CARGO;N/A;1165
2SemDragagem20302;3804;255.0;23.0;11.75;21;CGC;BERÇO DPW 2;CARGO;N/A;1195
2SemDragagem20302;3805;225.0;36.0;0.0;23;CGNC;BERÇO ARM 31;CARGO;N/A;3915
2SemDragagem20302;3806;225.0;23.0;0.0;24;GSA - E;BERÇO ARM 16/17;CARGO;N/A;3410
2SemDragagem20302;3807;195.0;23.0;11.25;27;GSM - I;BERÇO ARM 22/23;CARGO;N/A;4670
2SemDragagem20302;3808;185.0;23.0;10.75;31;CGC;BERÇO TECON 1.1;CARGO;N/A;1200
2SemDragagem20302;3809;265.0;23.0;11.75;31;CGC;BERÇO TECON 2;CARGO;N/A;1045
2SemDragagem20302;3810;339.0;43.0;14.0;31;CGC;BERÇO TECON 2;CARGO;N/A;1670
2SemDragagem20302;3811;175.0;23.0;10.75;32;GL;BERÇO AL 02;CARGO;N/A;3935
2SemDragagem20302;3812;195.0;23.0;12.25;35;GSM - I;BERÇO TERMAG;CARGO;N/A;5735
2SemDragagem20302;3813;195.0;23.0;9.25;37;RORO;BERÇO TEV;CARGO;RO-RO;1360
2SemDragagem20302;3814;245.0;23.0;0.0;38;GSA - E;BERÇO TGG;CARGO;N/A;6035
2SemDragagem20302;3815;225.0;23.0;0.0;41;GSA - E;BERÇO TIPLAM 2;CARGO;N/A;4190
2SemDragagem20302;3816;245.0;23.0;0.0;43;GL;BERÇO AL 01;CARGO;N/A;3135
2SemDragagem20302;3817;185.0;23.0;0.0;43;GL;BERÇO AL 02;CARGO;N/A;2015
2SemDragagem20302;3818;185.0;23.0;0.0;43;GL;BERÇO AL 01;CARGO;N/A;1885
2SemDragagem20302;3819;185.0;23.0;10.75;47;GL;BERÇO AL 03;CARGO;N/A;3820
2SemDragagem20302;3820;225.0;23.0;0.0;48;GSA - E;BERÇO ARM 37;CARGO;N/A;3405
2SemDragagem20302;3821;225.0;36.0;0.0;1;CGNC;BERÇO ARAUCO 1;CARGO;N/A;6065
2SemDragagem20302;3822;225.0;36.0;0.0;12;CGNC;BERÇO ARM 35P2;CARGO;N/A;6540
2SemDragagem20302;3823;295.0;23.0;14.25;13;CGC;BERÇO BTP 3;CARGO;N/A;1455
2SemDragagem20302;3824;325.0;23.0;13.75;13;CGC;BERÇO BTP 1;CARGO;N/A;1550
2SemDragagem20302;3825;225.0;23.0;0.0;16;GSA - E;BERÇO ARM 12A;CARGO;N/A;4405
2SemDragagem20302;3826;225.0;23.0;0.0;16;GSA - E;BERÇO ARM 12A;CARGO;N/A;5330
