SCENARIO_ID;ARRIVAL_ID;MANEUVER_ID
S20254;1;56
S20254;6;104
S20254;15;114
S20254;16;27
S20254;19;32
S20254;30;87
S20254;57;114
S20254;73;123
S20254;81;54
S20254;83;84
S20254;85;77
S20254;90;1
S20254;91;126
S20254;96;103
S20254;100;108
S20254;103;63
S20254;107;72
S20254;109;27
S20254;110;32
S20254;114;7
S20254;115;56
S20254;116;86
S20254;118;84
S20254;122;3
S20254;125;109
S20254;126;114
S20254;128;85
S20254;129;68
S20254;130;68
S20254;131;89
S20254;132;106
S20254;133;101
S20254;134;105
S20254;135;151
S20254;136;134
S20254;137;120
S20254;138;84
S20254;139;145
S20254;140;56
S20254;141;143
S20254;142;60
S20254;143;82
S20254;144;147
S20254;145;43
S20254;146;108
S20254;147;108
S20254;148;85
S20254;149;145
S20254;150;120
S20254;151;5
S20254;152;51
S20254;153;27
S20254;154;106
S20254;155;67
S20254;156;63
S20254;157;43
S20254;158;58
S20254;159;141
S20254;160;104
S20254;161;141
S20254;162;110
S20254;163;84
S20254;164;54
S20254;165;84
S20254;166;3
S20254;167;146
S20254;168;53
S20254;169;101
S20254;170;68
S20254;171;104
S20254;172;141
S20254;173;5
S20254;174;101
S20254;175;106
S20254;176;60
S20254;177;64
S20254;178;8
S20254;179;64
S20254;180;6
S20254;181;65
S20254;182;106
S20254;183;67
S20254;184;85
S20254;185;42
S20254;186;85
S20254;187;9
S20254;188;60
S20254;189;117
S20254;190;110
S20254;191;86
S20254;192;66
S20254;193;151
S20254;194;84
S20254;195;95
S20254;196;68
S20254;197;86
S20254;198;5
S20254;199;82
S20254;200;106
S20254;201;108
S20254;202;85
S20254;203;58
S20254;204;6
S20254;205;104
S20254;206;23
S20254;207;135
S20254;208;115
S20254;209;95
S20254;210;3
S20254;211;143
S20254;212;74
S20254;213;20
S20254;214;1
S20254;215;56
S20254;216;107
S20254;217;153
S20254;218;99
S20254;219;6
S20254;220;34
S20254;221;106
S20254;222;85
S20254;223;66
S20254;224;92
S20254;225;104
S20254;226;110
S20254;227;51
S20254;228;43
S20254;229;84
S20254;230;104
S20254;231;60
S20254;232;108
S20254;233;104
S20254;234;63
S20254;235;27
S20254;236;85
S20254;237;97
S20254;238;3
S20254;239;106
S20254;240;121
S20254;241;146
S20254;242;151
S20254;243;117
S20254;244;43
S20254;245;106
S20254;246;85
S20254;247;27
S20254;248;109
S20254;249;120
S20254;250;108
S20254;251;93
S20254;252;115
S20254;253;63
S20254;254;115
S20254;255;143
S20254;256;119
S20254;257;3
S20254;258;63
S20254;259;27
S20254;260;151
S20254;261;43
S20254;262;86
S20254;263;109
S20254;264;106
S20254;265;110
S20254;266;3
S20254;267;114
S20254;268;8
S20254;269;94
S20254;270;126
S20254;271;95
S20254;272;120
S20254;273;65
S20254;274;34
S20254;275;69
S20254;276;65
S20254;277;143
S20254;278;84
S20254;279;121
S20254;280;106
S20254;281;67
S20254;282;66
S20254;283;108
S20254;284;91
S20254;285;104
S20254;286;108
S20254;287;120
S20254;288;74
S20254;289;64
S20254;290;82
S20254;291;72
S20254;292;151
S20254;293;141
S20254;294;94
S20254;295;84
S20254;296;116
S20254;297;126
S20254;298;63
S20254;299;23
S20254;300;1
S20254;301;3
S20254;302;84
S20254;303;35
S20254;304;104
S20254;305;46
S20254;306;153
S20254;307;104
S20254;308;141
S20254;309;41
S20254;310;110
S20254;311;109
S20254;312;84
S20254;313;17
S20254;314;86
S20254;315;66
S20254;316;106
S20254;317;108
S20254;318;94
S20254;319;79
S20254;320;95
S20254;321;3
S20254;322;134
S20254;323;65
S20254;324;32
S20254;325;99
S20254;326;87
S20254;327;68
S20254;328;10
S20254;329;68
S20254;330;117
S20254;331;121
S20254;332;106
S20254;333;104
S20254;334;141
S20254;335;60
S20254;336;117
S20254;337;92
S20254;338;68
S20254;339;58
S20254;340;111
S20254;341;86
S20254;342;106
S20254;343;108
S20254;344;41
S20254;345;86
S20254;346;143
S20254;347;141
S20254;348;84
S20254;349;5
S20254;350;2
S20254;351;151
S20254;352;141
S20254;353;109
S20254;354;84
S20254;355;95
S20254;356;67
S20254;357;86
S20254;358;89
S20254;359;35
S20254;360;63
S20254;361;63
S20254;362;99
S20254;363;6
S20254;364;8
S20254;365;108
S20254;366;25
S20254;367;86
S20254;368;141
S20254;369;151
S20254;370;143
S20254;371;67
S20254;372;5
S20254;373;108
S20254;374;110
S20254;375;106
S20254;376;121
S20254;377;106
S20254;378;51
S20254;379;87
S20254;380;115
S20254;381;79
S20254;382;84
S20254;383;104
S20254;384;5
S20254;385;5
S20254;386;5
S20254;387;86
S20254;388;84
S20254;389;10
S20254;390;58
S20254;391;89
S20254;392;53
S20254;393;66
S20254;394;87
S20254;395;104
S20254;396;85
S20254;397;103
S20254;398;8
S20254;399;123
S20254;400;121
S20254;401;34
S20254;402;91
S20254;403;2
S20254;404;153
S20254;405;68
S20254;406;63
S20254;407;72
S20254;408;111
S20254;409;66
