SCENARIO_ID;ARRIVAL_ID;ROUTE_ID;START_TIME;END_TIME;FORWARD
11032026_CPLEX_2SemDragagem2030;3544;0;1000;1000;1
11032026_CPLEX_2SemDragagem2030;3544;1;1030;1050;1
11032026_CPLEX_2SemDragagem2030;3544;2;1050;1055;1
11032026_CPLEX_2SemDragagem2030;3544;3;1055;1060;1
11032026_CPLEX_2SemDragagem2030;3544;17;1060;1095;1
11032026_CPLEX_2SemDragagem2030;3544;17;4580;4590;0
11032026_CPLEX_2SemDragagem2030;3544;3;4590;4595;0
11032026_CPLEX_2SemDragagem2030;3544;2;4595;4600;0
11032026_CPLEX_2SemDragagem2030;3544;1;4600;4620;0
11032026_CPLEX_2SemDragagem2030;3545;0;950;950;1
11032026_CPLEX_2SemDragagem2030;3545;1;1100;1120;1
11032026_CPLEX_2SemDragagem2030;3545;2;1120;1125;1
11032026_CPLEX_2SemDragagem2030;3545;3;1125;1130;1
11032026_CPLEX_2SemDragagem2030;3545;4;1130;1135;1
11032026_CPLEX_2SemDragagem2030;3545;5;1135;1140;1
11032026_CPLEX_2SemDragagem2030;3545;6;1140;1145;1
11032026_CPLEX_2SemDragagem2030;3545;7;1145;1150;1
11032026_CPLEX_2SemDragagem2030;3545;8;1150;1155;1
11032026_CPLEX_2SemDragagem2030;3545;9;1155;1160;1
11032026_CPLEX_2SemDragagem2030;3545;10;1160;1165;1
11032026_CPLEX_2SemDragagem2030;3545;11;1165;1170;1
11032026_CPLEX_2SemDragagem2030;3545;88;1170;1185;1
11032026_CPLEX_2SemDragagem2030;3545;88;3780;3810;0
11032026_CPLEX_2SemDragagem2030;3545;11;3810;3815;0
11032026_CPLEX_2SemDragagem2030;3545;10;3815;3820;0
11032026_CPLEX_2SemDragagem2030;3545;9;3820;3825;0
11032026_CPLEX_2SemDragagem2030;3545;8;3825;3830;0
11032026_CPLEX_2SemDragagem2030;3545;7;3830;3835;0
11032026_CPLEX_2SemDragagem2030;3545;6;3835;3840;0
11032026_CPLEX_2SemDragagem2030;3545;5;3840;3845;0
11032026_CPLEX_2SemDragagem2030;3545;4;3845;3850;0
11032026_CPLEX_2SemDragagem2030;3545;3;3850;3855;0
11032026_CPLEX_2SemDragagem2030;3545;2;3855;3860;0
11032026_CPLEX_2SemDragagem2030;3545;1;3860;3880;0
11032026_CPLEX_2SemDragagem2030;3546;0;815;815;1
11032026_CPLEX_2SemDragagem2030;3546;1;1135;1155;1
11032026_CPLEX_2SemDragagem2030;3546;2;1155;1160;1
11032026_CPLEX_2SemDragagem2030;3546;3;1160;1165;1
11032026_CPLEX_2SemDragagem2030;3546;4;1165;1170;1
11032026_CPLEX_2SemDragagem2030;3546;5;1170;1175;1
11032026_CPLEX_2SemDragagem2030;3546;27;1175;1210;1
11032026_CPLEX_2SemDragagem2030;3546;27;7665;7675;0
11032026_CPLEX_2SemDragagem2030;3546;5;7675;7680;0
11032026_CPLEX_2SemDragagem2030;3546;4;7680;7685;0
11032026_CPLEX_2SemDragagem2030;3546;3;7685;7690;0
11032026_CPLEX_2SemDragagem2030;3546;2;7690;7695;0
11032026_CPLEX_2SemDragagem2030;3546;1;7695;7715;0
11032026_CPLEX_2SemDragagem2030;3547;0;1005;1005;1
11032026_CPLEX_2SemDragagem2030;3547;1;1190;1210;1
11032026_CPLEX_2SemDragagem2030;3547;2;1210;1215;1
11032026_CPLEX_2SemDragagem2030;3547;3;1215;1220;1
11032026_CPLEX_2SemDragagem2030;3547;4;1220;1225;1
11032026_CPLEX_2SemDragagem2030;3547;5;1225;1230;1
11032026_CPLEX_2SemDragagem2030;3547;6;1230;1235;1
11032026_CPLEX_2SemDragagem2030;3547;7;1235;1240;1
11032026_CPLEX_2SemDragagem2030;3547;8;1240;1245;1
11032026_CPLEX_2SemDragagem2030;3547;48;1245;1280;1
11032026_CPLEX_2SemDragagem2030;3547;48;10125;10135;0
11032026_CPLEX_2SemDragagem2030;3547;8;10135;10140;0
11032026_CPLEX_2SemDragagem2030;3547;7;10140;10145;0
11032026_CPLEX_2SemDragagem2030;3547;6;10145;10150;0
11032026_CPLEX_2SemDragagem2030;3547;5;10150;10155;0
11032026_CPLEX_2SemDragagem2030;3547;4;10155;10160;0
11032026_CPLEX_2SemDragagem2030;3547;3;10160;10165;0
11032026_CPLEX_2SemDragagem2030;3547;2;10165;10170;0
11032026_CPLEX_2SemDragagem2030;3547;1;10170;10190;0
11032026_CPLEX_2SemDragagem2030;3548;0;1010;1010;1
11032026_CPLEX_2SemDragagem2030;3548;1;1230;1250;1
11032026_CPLEX_2SemDragagem2030;3548;2;1250;1255;1
11032026_CPLEX_2SemDragagem2030;3548;3;1255;1260;1
11032026_CPLEX_2SemDragagem2030;3548;4;1260;1265;1
11032026_CPLEX_2SemDragagem2030;3548;5;1265;1270;1
11032026_CPLEX_2SemDragagem2030;3548;6;1270;1275;1
11032026_CPLEX_2SemDragagem2030;3548;7;1275;1280;1
11032026_CPLEX_2SemDragagem2030;3548;8;1280;1285;1
11032026_CPLEX_2SemDragagem2030;3548;49;1285;1320;1
11032026_CPLEX_2SemDragagem2030;3548;49;5680;5690;0
11032026_CPLEX_2SemDragagem2030;3548;8;5690;5695;0
11032026_CPLEX_2SemDragagem2030;3548;7;5695;5700;0
11032026_CPLEX_2SemDragagem2030;3548;6;5700;5705;0
11032026_CPLEX_2SemDragagem2030;3548;5;5705;5710;0
11032026_CPLEX_2SemDragagem2030;3548;4;5710;5715;0
11032026_CPLEX_2SemDragagem2030;3548;3;5715;5720;0
11032026_CPLEX_2SemDragagem2030;3548;2;5720;5725;0
11032026_CPLEX_2SemDragagem2030;3548;1;5725;5745;0
11032026_CPLEX_2SemDragagem2030;3549;0;890;890;1
11032026_CPLEX_2SemDragagem2030;3549;1;1245;1265;1
11032026_CPLEX_2SemDragagem2030;3549;2;1265;1270;1
11032026_CPLEX_2SemDragagem2030;3549;3;1270;1275;1
11032026_CPLEX_2SemDragagem2030;3549;4;1275;1280;1
11032026_CPLEX_2SemDragagem2030;3549;5;1280;1285;1
11032026_CPLEX_2SemDragagem2030;3549;6;1285;1290;1
11032026_CPLEX_2SemDragagem2030;3549;7;1290;1295;1
11032026_CPLEX_2SemDragagem2030;3549;45;1295;1330;1
11032026_CPLEX_2SemDragagem2030;3549;45;5040;5050;0
11032026_CPLEX_2SemDragagem2030;3549;7;5050;5055;0
11032026_CPLEX_2SemDragagem2030;3549;6;5055;5060;0
11032026_CPLEX_2SemDragagem2030;3549;5;5060;5065;0
11032026_CPLEX_2SemDragagem2030;3549;4;5065;5070;0
11032026_CPLEX_2SemDragagem2030;3549;3;5070;5075;0
11032026_CPLEX_2SemDragagem2030;3549;2;5075;5080;0
11032026_CPLEX_2SemDragagem2030;3549;1;5080;5100;0
11032026_CPLEX_2SemDragagem2030;3550;0;945;945;1
11032026_CPLEX_2SemDragagem2030;3550;1;1175;1195;1
11032026_CPLEX_2SemDragagem2030;3550;2;1195;1200;1
11032026_CPLEX_2SemDragagem2030;3550;3;1200;1205;1
11032026_CPLEX_2SemDragagem2030;3550;4;1205;1210;1
11032026_CPLEX_2SemDragagem2030;3550;5;1210;1215;1
11032026_CPLEX_2SemDragagem2030;3550;6;1215;1220;1
11032026_CPLEX_2SemDragagem2030;3550;7;1220;1225;1
11032026_CPLEX_2SemDragagem2030;3550;8;1225;1230;1
11032026_CPLEX_2SemDragagem2030;3550;9;1230;1235;1
11032026_CPLEX_2SemDragagem2030;3550;10;1235;1240;1
11032026_CPLEX_2SemDragagem2030;3550;53;1240;1255;1
11032026_CPLEX_2SemDragagem2030;3550;53;2165;2195;0
11032026_CPLEX_2SemDragagem2030;3550;10;2195;2200;0
11032026_CPLEX_2SemDragagem2030;3550;9;2200;2205;0
11032026_CPLEX_2SemDragagem2030;3550;8;2205;2210;0
11032026_CPLEX_2SemDragagem2030;3550;7;2210;2215;0
11032026_CPLEX_2SemDragagem2030;3550;6;2215;2220;0
11032026_CPLEX_2SemDragagem2030;3550;5;2220;2225;0
11032026_CPLEX_2SemDragagem2030;3550;4;2225;2230;0
11032026_CPLEX_2SemDragagem2030;3550;3;2230;2235;0
11032026_CPLEX_2SemDragagem2030;3550;2;2235;2240;0
11032026_CPLEX_2SemDragagem2030;3550;1;2240;2260;0
11032026_CPLEX_2SemDragagem2030;3551;0;945;945;1
11032026_CPLEX_2SemDragagem2030;3551;1;945;965;1
11032026_CPLEX_2SemDragagem2030;3551;2;965;970;1
11032026_CPLEX_2SemDragagem2030;3551;3;970;975;1
11032026_CPLEX_2SemDragagem2030;3551;4;975;980;1
11032026_CPLEX_2SemDragagem2030;3551;5;980;985;1
11032026_CPLEX_2SemDragagem2030;3551;6;985;990;1
11032026_CPLEX_2SemDragagem2030;3551;7;990;995;1
11032026_CPLEX_2SemDragagem2030;3551;8;995;1000;1
11032026_CPLEX_2SemDragagem2030;3551;9;1000;1005;1
11032026_CPLEX_2SemDragagem2030;3551;10;1005;1010;1
11032026_CPLEX_2SemDragagem2030;3551;52;1010;1045;1
11032026_CPLEX_2SemDragagem2030;3551;52;2270;2300;0
11032026_CPLEX_2SemDragagem2030;3551;10;2300;2305;0
11032026_CPLEX_2SemDragagem2030;3551;9;2305;2310;0
11032026_CPLEX_2SemDragagem2030;3551;8;2310;2315;0
11032026_CPLEX_2SemDragagem2030;3551;7;2315;2320;0
11032026_CPLEX_2SemDragagem2030;3551;6;2320;2325;0
11032026_CPLEX_2SemDragagem2030;3551;5;2325;2330;0
11032026_CPLEX_2SemDragagem2030;3551;4;2330;2335;0
