SCENARIO_ID;ARRIVAL_ID;MANEUVER_ID
11032026_CPLEX_2SemDragagem2030;3544;60
11032026_CPLEX_2SemDragagem2030;3545;154
11032026_CPLEX_2SemDragagem2030;3546;53
11032026_CPLEX_2SemDragagem2030;3547;19
11032026_CPLEX_2SemDragagem2030;3548;17
11032026_CPLEX_2SemDragagem2030;3549;27
11032026_CPLEX_2SemDragagem2030;3550;84
11032026_CPLEX_2SemDragagem2030;3551;85
11032026_CPLEX_2SemDragagem2030;3552;41
11032026_CPLEX_2SemDragagem2030;3553;23
11032026_CPLEX_2SemDragagem2030;3554;23
11032026_CPLEX_2SemDragagem2030;3555;25
11032026_CPLEX_2SemDragagem2030;3556;23
11032026_CPLEX_2SemDragagem2030;3557;107
11032026_CPLEX_2SemDragagem2030;3558;109
11032026_CPLEX_2SemDragagem2030;3559;6
11032026_CPLEX_2SemDragagem2030;3560;115
11032026_CPLEX_2SemDragagem2030;3561;115
11032026_CPLEX_2SemDragagem2030;3562;121
11032026_CPLEX_2SemDragagem2030;3563;123
11032026_CPLEX_2SemDragagem2030;3564;119
11032026_CPLEX_2SemDragagem2030;3565;3
11032026_CPLEX_2SemDragagem2030;3566;8
11032026_CPLEX_2SemDragagem2030;3567;161
11032026_CPLEX_2SemDragagem2030;3568;2
11032026_CPLEX_2SemDragagem2030;3569;67
11032026_CPLEX_2SemDragagem2030;3570;64
11032026_CPLEX_2SemDragagem2030;3571;66
11032026_CPLEX_2SemDragagem2030;3572;35
11032026_CPLEX_2SemDragagem2030;3573;17
11032026_CPLEX_2SemDragagem2030;3574;17
11032026_CPLEX_2SemDragagem2030;3575;84
11032026_CPLEX_2SemDragagem2030;3576;85
11032026_CPLEX_2SemDragagem2030;3577;25
11032026_CPLEX_2SemDragagem2030;3578;30
11032026_CPLEX_2SemDragagem2030;3579;41
11032026_CPLEX_2SemDragagem2030;3580;107
11032026_CPLEX_2SemDragagem2030;3581;101
11032026_CPLEX_2SemDragagem2030;3582;114
11032026_CPLEX_2SemDragagem2030;3583;58
11032026_CPLEX_2SemDragagem2030;3584;58
11032026_CPLEX_2SemDragagem2030;3585;141
11032026_CPLEX_2SemDragagem2030;3586;126
11032026_CPLEX_2SemDragagem2030;3587;10
11032026_CPLEX_2SemDragagem2030;3588;56
11032026_CPLEX_2SemDragagem2030;3589;163
11032026_CPLEX_2SemDragagem2030;3590;154
11032026_CPLEX_2SemDragagem2030;3591;67
11032026_CPLEX_2SemDragagem2030;3592;17
11032026_CPLEX_2SemDragagem2030;3593;17
11032026_CPLEX_2SemDragagem2030;3594;79
11032026_CPLEX_2SemDragagem2030;3595;23
11032026_CPLEX_2SemDragagem2030;3596;103
11032026_CPLEX_2SemDragagem2030;3597;107
11032026_CPLEX_2SemDragagem2030;3598;107
11032026_CPLEX_2SemDragagem2030;3599;109
11032026_CPLEX_2SemDragagem2030;3600;111
11032026_CPLEX_2SemDragagem2030;3601;115
11032026_CPLEX_2SemDragagem2030;3602;123
11032026_CPLEX_2SemDragagem2030;3603;122
11032026_CPLEX_2SemDragagem2030;3604;126
11032026_CPLEX_2SemDragagem2030;3605;134
11032026_CPLEX_2SemDragagem2030;3606;165
11032026_CPLEX_2SemDragagem2030;3607;93
11032026_CPLEX_2SemDragagem2030;3608;67
11032026_CPLEX_2SemDragagem2030;3609;64
11032026_CPLEX_2SemDragagem2030;3610;66
11032026_CPLEX_2SemDragagem2030;3611;40
11032026_CPLEX_2SemDragagem2030;3612;19
11032026_CPLEX_2SemDragagem2030;3613;17
11032026_CPLEX_2SemDragagem2030;3615;27
11032026_CPLEX_2SemDragagem2030;3616;27
11032026_CPLEX_2SemDragagem2030;3617;27
11032026_CPLEX_2SemDragagem2030;3618;84
11032026_CPLEX_2SemDragagem2030;3619;87
11032026_CPLEX_2SemDragagem2030;3620;25
11032026_CPLEX_2SemDragagem2030;3621;91
11032026_CPLEX_2SemDragagem2030;3622;20
11032026_CPLEX_2SemDragagem2030;3623;35
11032026_CPLEX_2SemDragagem2030;3624;105
11032026_CPLEX_2SemDragagem2030;3625;105
11032026_CPLEX_2SemDragagem2030;3626;107
11032026_CPLEX_2SemDragagem2030;3627;107
11032026_CPLEX_2SemDragagem2030;3628;109
11032026_CPLEX_2SemDragagem2030;3629;111
11032026_CPLEX_2SemDragagem2030;3630;58
11032026_CPLEX_2SemDragagem2030;3631;117
11032026_CPLEX_2SemDragagem2030;3632;117
11032026_CPLEX_2SemDragagem2030;3633;123
11032026_CPLEX_2SemDragagem2030;3634;120
11032026_CPLEX_2SemDragagem2030;3635;7
11032026_CPLEX_2SemDragagem2030;3636;56
11032026_CPLEX_2SemDragagem2030;3637;95
11032026_CPLEX_2SemDragagem2030;3638;97
11032026_CPLEX_2SemDragagem2030;3639;60
11032026_CPLEX_2SemDragagem2030;3640;1
11032026_CPLEX_2SemDragagem2030;3641;64
11032026_CPLEX_2SemDragagem2030;3642;66
11032026_CPLEX_2SemDragagem2030;3643;67
11032026_CPLEX_2SemDragagem2030;3644;17
11032026_CPLEX_2SemDragagem2030;3645;27
11032026_CPLEX_2SemDragagem2030;3646;79
11032026_CPLEX_2SemDragagem2030;3647;79
11032026_CPLEX_2SemDragagem2030;3648;85
11032026_CPLEX_2SemDragagem2030;3649;84
11032026_CPLEX_2SemDragagem2030;3650;85
11032026_CPLEX_2SemDragagem2030;3651;85
11032026_CPLEX_2SemDragagem2030;3652;84
11032026_CPLEX_2SemDragagem2030;3653;89
11032026_CPLEX_2SemDragagem2030;3654;25
11032026_CPLEX_2SemDragagem2030;3655;103
11032026_CPLEX_2SemDragagem2030;3656;109
11032026_CPLEX_2SemDragagem2030;3657;107
11032026_CPLEX_2SemDragagem2030;3658;101
11032026_CPLEX_2SemDragagem2030;3659;114
11032026_CPLEX_2SemDragagem2030;3660;115
11032026_CPLEX_2SemDragagem2030;3661;115
11032026_CPLEX_2SemDragagem2030;3662;117
11032026_CPLEX_2SemDragagem2030;3663;121
11032026_CPLEX_2SemDragagem2030;3664;3
11032026_CPLEX_2SemDragagem2030;3665;135
11032026_CPLEX_2SemDragagem2030;3666;6
11032026_CPLEX_2SemDragagem2030;3667;56
